id,document,canton,year,n,form,frpos,frlemma,lang,list
w_FR_GE_2024_115457,FR_GE,GE,2024,115457,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_118405,FR_GE,GE,2024,118405,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_126095,FR_GE,GE,2024,126095,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_126151,FR_GE,GE,2024,126151,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_127183,FR_GE,GE,2024,127183,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_127239,FR_GE,GE,2024,127239,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_127281,FR_GE,GE,2024,127281,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_127463,FR_GE,GE,2024,127463,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_128151,FR_GE,GE,2024,128151,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_128252,FR_GE,GE,2024,128252,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_128258,FR_GE,GE,2024,128258,Accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_128933,FR_GE,GE,2024,128933,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_130796,FR_GE,GE,2024,130796,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_131372,FR_GE,GE,2024,131372,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_136039,FR_GE,GE,2024,136039,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_136093,FR_GE,GE,2024,136093,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_136171,FR_GE,GE,2024,136171,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_136228,FR_GE,GE,2024,136228,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_136347,FR_GE,GE,2024,136347,Accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_136385,FR_GE,GE,2024,136385,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_137215,FR_GE,GE,2024,137215,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_137759,FR_GE,GE,2024,137759,Accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_139233,FR_GE,GE,2024,139233,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_139243,FR_GE,GE,2024,139243,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_145115,FR_GE,GE,2024,145115,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_159627,FR_GE,GE,2024,159627,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_162136,FR_GE,GE,2024,162136,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_177655,FR_GE,GE,2024,177655,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_183826,FR_GE,GE,2024,183826,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_183850,FR_GE,GE,2024,183850,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_184095,FR_GE,GE,2024,184095,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_186915,FR_GE,GE,2024,186915,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_191876,FR_GE,GE,2024,191876,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_193524,FR_GE,GE,2024,193524,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_194632,FR_GE,GE,2024,194632,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_194676,FR_GE,GE,2024,194676,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_197167,FR_GE,GE,2024,197167,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_197192,FR_GE,GE,2024,197192,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_199037,FR_GE,GE,2024,199037,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_199078,FR_GE,GE,2024,199078,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_GE_2024_201011,FR_GE,GE,2024,201011,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_BE_2016_7753,FR_BE,BE,2016,7753,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_BE_2016_10496,FR_BE,BE,2016,10496,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_BE_2016_17428,FR_BE,BE,2016,17428,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_BE_2016_24091,FR_BE,BE,2016,24091,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_BE_2016_29779,FR_BE,BE,2016,29779,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_BE_2016_32518,FR_BE,BE,2016,32518,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_BE_2016_36283,FR_BE,BE,2016,36283,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_BE_2016_43540,FR_BE,BE,2016,43540,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_BE_2016_43700,FR_BE,BE,2016,43700,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_BE_2016_78331,FR_BE,BE,2016,78331,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_JU_2018_3650,FR_JU,JU,2018,3650,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_JU_2018_7143,FR_JU,JU,2018,7143,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_JU_2018_7494,FR_JU,JU,2018,7494,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_JU_2018_8314,FR_JU,JU,2018,8314,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_JU_2018_9292,FR_JU,JU,2018,9292,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_BE_2012_17958,FR_BE,BE,2012,17958,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_BE_2012_18109,FR_BE,BE,2012,18109,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_BE_2012_23351,FR_BE,BE,2012,23351,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_BE_2012_26052,FR_BE,BE,2012,26052,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_BE_2012_36312,FR_BE,BE,2012,36312,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_BE_2012_67950,FR_BE,BE,2012,67950,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2002_11277,FR_FR,FR,2002,11277,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2002_11771,FR_FR,FR,2002,11771,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2002_70953,FR_FR,FR,2002,70953,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2002_71013,FR_FR,FR,2002,71013,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2002_71276,FR_FR,FR,2002,71276,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2002_72634,FR_FR,FR,2002,72634,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2002_76814,FR_FR,FR,2002,76814,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2002_82234,FR_FR,FR,2002,82234,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2002_104499,FR_FR,FR,2002,104499,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2002_106022,FR_FR,FR,2002,106022,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2002_106054,FR_FR,FR,2002,106054,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2002_106231,FR_FR,FR,2002,106231,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2002_106857,FR_FR,FR,2002,106857,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2002_120421,FR_FR,FR,2002,120421,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2002_123378,FR_FR,FR,2002,123378,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2002_124590,FR_FR,FR,2002,124590,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2002_125266,FR_FR,FR,2002,125266,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2002_127495,FR_FR,FR,2002,127495,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2002_130749,FR_FR,FR,2002,130749,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2002_131484,FR_FR,FR,2002,131484,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2002_149105,FR_FR,FR,2002,149105,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_5555,FR_VD,VD,2022,5555,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_15052,FR_VD,VD,2022,15052,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_15312,FR_VD,VD,2022,15312,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_33647,FR_VD,VD,2022,33647,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_34088,FR_VD,VD,2022,34088,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_35889,FR_VD,VD,2022,35889,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_36704,FR_VD,VD,2022,36704,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_39044,FR_VD,VD,2022,39044,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_48478,FR_VD,VD,2022,48478,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_48698,FR_VD,VD,2022,48698,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_49861,FR_VD,VD,2022,49861,Accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_50299,FR_VD,VD,2022,50299,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_51221,FR_VD,VD,2022,51221,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_51304,FR_VD,VD,2022,51304,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_53791,FR_VD,VD,2022,53791,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_55009,FR_VD,VD,2022,55009,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_57448,FR_VD,VD,2022,57448,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_62868,FR_VD,VD,2022,62868,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_63392,FR_VD,VD,2022,63392,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_64144,FR_VD,VD,2022,64144,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_64335,FR_VD,VD,2022,64335,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_65154,FR_VD,VD,2022,65154,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_65568,FR_VD,VD,2022,65568,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_89135,FR_VD,VD,2022,89135,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_91582,FR_VD,VD,2022,91582,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_93043,FR_VD,VD,2022,93043,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_93584,FR_VD,VD,2022,93584,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_95175,FR_VD,VD,2022,95175,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_95234,FR_VD,VD,2022,95234,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_95288,FR_VD,VD,2022,95288,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_95513,FR_VD,VD,2022,95513,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_96490,FR_VD,VD,2022,96490,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_96855,FR_VD,VD,2022,96855,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_98498,FR_VD,VD,2022,98498,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_100409,FR_VD,VD,2022,100409,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_143030,FR_VD,VD,2022,143030,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_147846,FR_VD,VD,2022,147846,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_161334,FR_VD,VD,2022,161334,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_162444,FR_VD,VD,2022,162444,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_162472,FR_VD,VD,2022,162472,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_166187,FR_VD,VD,2022,166187,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_168482,FR_VD,VD,2022,168482,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_173662,FR_VD,VD,2022,173662,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_173981,FR_VD,VD,2022,173981,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_174802,FR_VD,VD,2022,174802,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_176175,FR_VD,VD,2022,176175,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_176710,FR_VD,VD,2022,176710,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_177027,FR_VD,VD,2022,177027,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_179480,FR_VD,VD,2022,179480,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_179505,FR_VD,VD,2022,179505,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_181357,FR_VD,VD,2022,181357,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_183141,FR_VD,VD,2022,183141,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_190885,FR_VD,VD,2022,190885,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2022_192215,FR_VD,VD,2022,192215,Accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_12154,FR_VS,VS,2019,12154,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_12479,FR_VS,VS,2019,12479,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_24736,FR_VS,VS,2019,24736,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_27531,FR_VS,VS,2019,27531,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_27553,FR_VS,VS,2019,27553,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_42949,FR_VS,VS,2019,42949,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_43185,FR_VS,VS,2019,43185,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_52008,FR_VS,VS,2019,52008,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_56242,FR_VS,VS,2019,56242,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_58118,FR_VS,VS,2019,58118,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_76700,FR_VS,VS,2019,76700,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_77720,FR_VS,VS,2019,77720,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_77973,FR_VS,VS,2019,77973,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_79666,FR_VS,VS,2019,79666,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_84073,FR_VS,VS,2019,84073,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_84145,FR_VS,VS,2019,84145,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_85264,FR_VS,VS,2019,85264,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_87311,FR_VS,VS,2019,87311,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_87645,FR_VS,VS,2019,87645,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_87854,FR_VS,VS,2019,87854,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_93860,FR_VS,VS,2019,93860,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_95047,FR_VS,VS,2019,95047,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_95084,FR_VS,VS,2019,95084,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_96231,FR_VS,VS,2019,96231,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_101167,FR_VS,VS,2019,101167,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_102549,FR_VS,VS,2019,102549,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_102619,FR_VS,VS,2019,102619,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_102894,FR_VS,VS,2019,102894,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_105803,FR_VS,VS,2019,105803,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_105856,FR_VS,VS,2019,105856,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_106195,FR_VS,VS,2019,106195,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_120916,FR_VS,VS,2019,120916,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_123764,FR_VS,VS,2019,123764,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_129933,FR_VS,VS,2019,129933,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VS_2019_132503,FR_VS,VS,2019,132503,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_BE_2008_33166,FR_BE,BE,2008,33166,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_BE_2008_59416,FR_BE,BE,2008,59416,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_BE_2008_64197,FR_BE,BE,2008,64197,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_BE_2002_54087,FR_BE,BE,2002,54087,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_BE_2002_84995,FR_BE,BE,2002,84995,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2024_7074,FR_FR,FR,2024,7074,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2024_16563,FR_FR,FR,2024,16563,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2024_17545,FR_FR,FR,2024,17545,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2024_19478,FR_FR,FR,2024,19478,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2024_23431,FR_FR,FR,2024,23431,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2024_26524,FR_FR,FR,2024,26524,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2024_27705,FR_FR,FR,2024,27705,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2024_28614,FR_FR,FR,2024,28614,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2024_28744,FR_FR,FR,2024,28744,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2024_29095,FR_FR,FR,2024,29095,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2024_37452,FR_FR,FR,2024,37452,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2024_38187,FR_FR,FR,2024,38187,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2024_38569,FR_FR,FR,2024,38569,Accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2024_38676,FR_FR,FR,2024,38676,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2024_39043,FR_FR,FR,2024,39043,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2024_56380,FR_FR,FR,2024,56380,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2024_58267,FR_FR,FR,2024,58267,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2024_58279,FR_FR,FR,2024,58279,Accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_FR_2024_76147,FR_FR,FR,2024,76147,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_5505,FR_VD,VD,2018,5505,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_14739,FR_VD,VD,2018,14739,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_14995,FR_VD,VD,2018,14995,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_33094,FR_VD,VD,2018,33094,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_33517,FR_VD,VD,2018,33517,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_35293,FR_VD,VD,2018,35293,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_36095,FR_VD,VD,2018,36095,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_38409,FR_VD,VD,2018,38409,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_47749,FR_VD,VD,2018,47749,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_47966,FR_VD,VD,2018,47966,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_49103,FR_VD,VD,2018,49103,Accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_49534,FR_VD,VD,2018,49534,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_50445,FR_VD,VD,2018,50445,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_50528,FR_VD,VD,2018,50528,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_52989,FR_VD,VD,2018,52989,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_54205,FR_VD,VD,2018,54205,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_56612,FR_VD,VD,2018,56612,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_61973,FR_VD,VD,2018,61973,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_62491,FR_VD,VD,2018,62491,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_63239,FR_VD,VD,2018,63239,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_63429,FR_VD,VD,2018,63429,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_64233,FR_VD,VD,2018,64233,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_64646,FR_VD,VD,2018,64646,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_89382,FR_VD,VD,2018,89382,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_91541,FR_VD,VD,2018,91541,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_91973,FR_VD,VD,2018,91973,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_93649,FR_VD,VD,2018,93649,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_93708,FR_VD,VD,2018,93708,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_93762,FR_VD,VD,2018,93762,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_93988,FR_VD,VD,2018,93988,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_94963,FR_VD,VD,2018,94963,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_95322,FR_VD,VD,2018,95322,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_96934,FR_VD,VD,2018,96934,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_98834,FR_VD,VD,2018,98834,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_126514,FR_VD,VD,2018,126514,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
w_FR_VD_2018_143366,FR_VD,VD,2018,143366,accessibilité,NOM,accessibilité,FR,lemmesMotiliteFR
