lemma,count
Schragenhurt,1
empfangen,1
geprijft,1
zugeflihrt,1
entnorrnen,1
wahrgenomrnen,1
ärt,1
lit,1
reduz'iert,1
schlagen,1
bewahrheiten,1
schwächen,1
leiden,1
nachhelfen,1
hinarbeiten,1
ausgesch'ieden,1
inwertsetzen,1
austesten,1
kehren,1
festgehal-,1
übermitteln,1
drosseln,1
verschwenden,1
abschrecken,1
gelingen,1
orten,1
annähern,1
ausstellen,1
miterfassen,1
anschneiden,1
rekonstruieren,1
modifizieren,1
auffassen,1
zusammenziehen,1
festgesetz,1
ausgewe'itet,1
ang,1
t7,1
vorgenofinen,1
selektieren,1
manifestieren,1
aufgenom-,1
vorgese-,1
separieren,1
zukaufen,1
zurücknehmen,1
abfertigen,1
implizieren,1
heranbilden,1
antreffen,1
zupachten,1
nachrüsten,1
anmahnen,1
schwermetallbelasten,1
wegziehen,1
vorgenormen,1
durchgefilhrt,1
gepri,1
ausgefllhrt,1
aufforsten,1
entwässern,1
restaurieren,1
umtreiben,1
ange'laufen,1
ligt,1
mitgeben,1
mittragen,1
aufgefordeit,1
weichen,1
wegpendeln,1
verhalten,1
erörtern,1
durchlaufen,1
erlöschen,1
verstreuen,1
umrahmen,1
entst,1
gleichstellen,1
umbrechen,1
erscþlossen,1
unterstreichen,1
weglassen,1
abschaffen,1
tun,1
unterstutzt,1
nstufen,1
erm'ittelt,1
hingewíesen,1
zudecken,1
5t,1
Ceübt,1
berücksichtlgt,1
aussuchen,1
staffeln,1
ausklammern,1
zurückversetzen,1
i993,1
dargestellfc,1
präjudizierfc,1
zurückdämmen,1
verführen,1
dazurechnen,1
ermög_lichen,1
ine,1
qteroFdnet,1
festge,1
festgeþt,1
istet,1
erschl'ossen,1
berücksicÞligt,1
ûberbauen,1
erleicbtert,1
bklären,1
eingeieicht,1
warten,1
einkaufen,1
lì,1
bewilfigt,1
anfangen,1
abgest'immt,1
honorieren,1
Eingezont,1
umlagern,1
Okt,1
ausgeseizt,1
ermoglicht,1
abgekurzt,1
aufgefuhrt,1
erganzt,1
stutzen,1
quffordern,1
ieröst,1
ta,1
gewåhrleistet,1
benôtigf,1
überbrücken,1
isolieren,1
mischen,1
befugen,1
zurechnen,1
umranden,1
mitunterstützen,1
abbremsen,1
dinieren,1
abgebrachen,1
ausgären,1
gelést,1
abgeklart,1
beschneiden,1
verwechseln,1
gewäh1t,1
vorbestimmen,1
Lat,1
zusammenfügen,1
weiterdenken,1
variieren,1
erhoffen,1
kommentieren,1
erleiden,1
senden,1
verstreichen,1
schicken,1
missverstehen,1
bekanntmachen,1
komplizieren,1
düngen,1
verfrachten,1
ausnützen,1
auftrennen,1
verstromen,1
ergehen,1
aufbieten,1
sanktionieren,1
befinden,1
bedenken,1
auswaschen,1
verinselt,1
zersiedeln,1
planimetriert,1
wappnen,1
