lemma,count
sozialverträglich,6
rücksichtsvoll,6
hydrogeologisch,6
lagebedingt,6
passierbar,6
grenzübergreifend,6
unverzüglich,6
doppelt,6
bezifferbar,6
geomorphologisch,6
ausnahmslos,6
wohnlich,6
zeitnah,6
verfügt,6
richtplanerisch,6
unklar,6
festgelegt,6
unsicher,6
ideal,6
flächenhaft,6
Varianzverfahren,6
Richtplanrelevant,6
intern,6
beruflich,6
nördl,6
oberglatt,6
informativ,5
Planungsgrundsatz,5
befriedigend,5
nachgeführt,5
abstimmungsreif,5
prägnant,5
morphologisch,5
naturschützerisch,5
farblich,5
sachgemäß,5
fachübergreifend,5
schwerwiegend,5
eingeschlossen,5
vorteilhaft,5
stadtplanerisch,5
falsch,5
harmonisch,5
parzellengenau,5
bestimmt,5
unattraktiv,5
BehiG,5
zutreffend,5
behandelt,5
herausgegeben,5
ichst,5
lokalisierbar,5
maschinell,5
ent,5
geprüft,5
behinderungsfrei,5
mangelhaft,5
gleichgewichtig,5
raschestmöglich,5
Emmen,5
abweichend,5
priorisiert,5
planlich,5
life-science,5
wohnortsnah,5
Inzlingen,5
sen,5
erfüllt,5
mittelund,5
anteilsmäßig,5
darstellbar,5
revision,5
ehem,5
schädlich,5
kostenlos,5
Rontal,5
statistisch,5
RGSK,5
anhaltend,5
gegenstandslos,5
reizvoll,5
botanisch,5
Tägerig,5
extrem,5
ungekürzt,5
individuell,5
automatisch,5
Jul,5
entwick,5
artenreich,5
kenhaft,5
lüc,5
hochstehend,5
innerorts,5
nachträglich,5
verschiedentlich,5
stündlich,5
energieverbrauch,5
verdichtet,5
umwelt,5
römisch,5
n'icht,5
kulturell,5
folgerichtig,5
kennzeichnend,5
erwähnt,5
drastisch,5
ʹ,5
widerspruchsfrei,5
serhalb,5
nden,5
gefolgt,5
physikalisch,5
zugeführt,5
geöffnet,5
personell,5
blatt,5
hinfällig,5
verpﬂichtet,5
betrachtet,5
moderat,5
net,5
energieAARGAU,5
störend,5
detailliert,5
identitätsstiftend,5
forstwirtschaftlich,5
zielführend,5
lärmbelastet,5
kartographisch,5
unnötig,5
unübersichtlich,4
zügig,4
beachtlich,4
gebunden,4
genutzt,4
zufrieden,4
erneuerbar,4
gesundheitsschonend,4
bodennah,4
rückgängig,4
unbeeinträchtigt,4
hell,4
abschnittsweise,4
Brünig,4
erhaltenswert,4
kulturbeeinflusst,4
ersatzlos,4
formal,4
linksufrig,4
≥,4
lufthygienisch,4
ehen,4
während,4
gemeinden,4
risikorelevant,4
ungeklärt,4
sektoriell,4
mental,4
cantonal,4
verunmöglicht,4
quer,4
kostendeckend,4
irreversibel,4
bedenkenswert,4
feucht,4
bedroht,4
rural,4
leer,4
rt,4
bedarfsweise,4
unbefristet,4
unentgeltlich,4
bescheiden,4
Gütsch,4
allgemeinverbindlich,4
schutzwürdig,4
gratis,4
nachfragebedingt,4
gelassen,4
te,4
Würenlos,4
zweifellos,4
ungleich,4
grund,4
raums,4
mobilitätAARGAU,4
nommen,4
ungebrochen,4
freigegeben,4
rückführbar,4
sanft,4
rückgebaut,4
Naturund,4
beliebig,4
vorhersehbar,4
aue,4
ermöglicht,4
arbeit,4
reibungslos,4
fraglich,4
gänzlich,4
aufgenommen,4
beratend,4
übersichtlich,4
plausibel,4
einspurig,4
hydraulisch,4
fen,4
›,4
gesellschaftlich,4
arbeitnehmerfreundlich,4
interessiert,4
problemlos,4
proaktiv,4
bundesrechtskonform,4
platzsparend,4
prägend,4
merklich,4
bedarfsorientiert,4
gerecht,4
jung,4
erwartungsgemäß,4
V-1,4
durchführbar,4
begleitend,4
kartografisch,4
raumentwicklungAARGAU,4
Cleichzeitig,4
kombiniert,4
anpassungsfähig,4
eigen,4
Brugg-windisch,4
anziehend,4
siedlungsstrukturell,4
verwaltungsintern,4
über-,4
unzureichend,4
ﬁndet,4
£,4
eindrücklich,4
starr,4
überaltert,4
wahrnehmbar,4
bestimmungsgemäß,4
Richtplanaussagen,4
ausführlich,4
objektblatt,4
konform,4
organisch,4
kontrolliert,4
vorsorglich,4
eidgenössisch,4
kosteneffizient,4
materiell,4
psychisch,4
rauh,4
njcht,4
rückgeführt,4
unvermindert,4
beurteilbar,4
erfol,4
Kul,4
schadlos,4
rege,4
richtungsweisend,4
energiepolitisch,4
gemeindeweise,4
unsachgemäß,4
uber,4
funktionalräumlich,4
landschaftsschützerisch,4
komplex,4
freiwillig,4
Gesamtkantonal,4
unge-,4
verkehrsberuhigt,4
reif,3
naturgefahren,3
amtsblatt,3
angebotsorientiert,3
dreifach,3
entschieden,3
zugelassen,3
KANTOT,3
6HLWH,3
2EMHNWH,3
Abb,3
ben,3
verlässlich,3
baurechtlich,3
elektronisch,3
erdwissenschaftlich,3
unentbehrlich,3
wissenschaftlich,3
geowissenschaftlich,3
sanierbar,3
bodenschonend,3
proportional,3
fällig,3
