id,document,canton,year,n,form,depos,delemma,lang,list
w_DE_BE_2010_43182,DE_BE,BE,2010,43182,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2010_43214,DE_BE,BE,2010,43214,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2010_43292,DE_BE,BE,2010,43292,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2010_43453,DE_BE,BE,2010,43453,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2010_48142,DE_BE,BE,2010,48142,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2010_51278,DE_BE,BE,2010,51278,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2010_66845,DE_BE,BE,2010,66845,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2010_74991,DE_BE,BE,2010,74991,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AR_1987_3292,DE_AR,AR,1987,3292,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AR_1987_3345,DE_AR,AR,1987,3345,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AR_1987_3385,DE_AR,AR,1987,3385,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AR_1987_3423,DE_AR,AR,1987,3423,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AR_1987_3470,DE_AR,AR,1987,3470,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AR_1987_3895,DE_AR,AR,1987,3895,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AR_1987_7493,DE_AR,AR,1987,7493,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AR_1987_9258,DE_AR,AR,1987,9258,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AR_1987_18322,DE_AR,AR,1987,18322,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AR_1987_19489,DE_AR,AR,1987,19489,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AR_1987_19559,DE_AR,AR,1987,19559,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AR_1987_23212,DE_AR,AR,1987,23212,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AR_1987_23906,DE_AR,AR,1987,23906,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AR_1987_26001,DE_AR,AR,1987,26001,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AR_1987_26163,DE_AR,AR,1987,26163,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AR_1987_27236,DE_AR,AR,1987,27236,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AR_1987_29475,DE_AR,AR,1987,29475,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AR_1987_30072,DE_AR,AR,1987,30072,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_LU_2025_15090,DE_LU,LU,2025,15090,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_LU_2025_17578,DE_LU,LU,2025,17578,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_LU_2025_26204,DE_LU,LU,2025,26204,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_LU_2025_29459,DE_LU,LU,2025,29459,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_LU_2025_31009,DE_LU,LU,2025,31009,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_LU_2025_51154,DE_LU,LU,2025,51154,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_NW_2024_2319,DE_NW,NW,2024,2319,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_NW_2024_3362,DE_NW,NW,2024,3362,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_NW_2024_6234,DE_NW,NW,2024,6234,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_NW_2024_6855,DE_NW,NW,2024,6855,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_NW_2024_6956,DE_NW,NW,2024,6956,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_NW_2024_18286,DE_NW,NW,2024,18286,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_NW_2024_24005,DE_NW,NW,2024,24005,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_NW_2024_27921,DE_NW,NW,2024,27921,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_NW_2024_36273,DE_NW,NW,2024,36273,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_NW_2024_36444,DE_NW,NW,2024,36444,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_NW_2024_37685,DE_NW,NW,2024,37685,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_NW_2024_38072,DE_NW,NW,2024,38072,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_NW_2024_38737,DE_NW,NW,2024,38737,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_NW_2024_38786,DE_NW,NW,2024,38786,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_NW_2024_39447,DE_NW,NW,2024,39447,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_NW_2024_40282,DE_NW,NW,2024,40282,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_NW_2024_40294,DE_NW,NW,2024,40294,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_NW_2024_43152,DE_NW,NW,2024,43152,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_NW_2024_45042,DE_NW,NW,2024,45042,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_NW_2024_45352,DE_NW,NW,2024,45352,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_NW_2024_47190,DE_NW,NW,2024,47190,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_NW_2024_54409,DE_NW,NW,2024,54409,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_NW_2024_68434,DE_NW,NW,2024,68434,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AI_2011_1435,DE_AI,AI,2011,1435,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AI_2011_2853,DE_AI,AI,2011,2853,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AI_2011_3576,DE_AI,AI,2011,3576,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AI_2011_3589,DE_AI,AI,2011,3589,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AI_2011_5205,DE_AI,AI,2011,5205,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AI_2011_7346,DE_AI,AI,2011,7346,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AI_2011_10047,DE_AI,AI,2011,10047,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AI_2011_14234,DE_AI,AI,2011,14234,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AI_2011_21443,DE_AI,AI,2011,21443,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AI_2011_21614,DE_AI,AI,2011,21614,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AI_2011_29915,DE_AI,AI,2011,29915,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_1986_7896,DE_SZ,SZ,1986,7896,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_1986_9617,DE_SZ,SZ,1986,9617,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_1986_16610,DE_SZ,SZ,1986,16610,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_1986_16972,DE_SZ,SZ,1986,16972,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_1986_18169,DE_SZ,SZ,1986,18169,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_1986_19152,DE_SZ,SZ,1986,19152,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_1986_28037,DE_SZ,SZ,1986,28037,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_1986_38803,DE_SZ,SZ,1986,38803,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_1986_46516,DE_SZ,SZ,1986,46516,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_1986_49541,DE_SZ,SZ,1986,49541,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_1986_50957,DE_SZ,SZ,1986,50957,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SO_2023_44504,DE_SO,SO,2023,44504,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SO_2023_48746,DE_SO,SO,2023,48746,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SO_2023_49336,DE_SO,SO,2023,49336,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_OW_2006_4949,DE_OW,OW,2006,4949,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_OW_2006_13619,DE_OW,OW,2006,13619,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_OW_2006_17309,DE_OW,OW,2006,17309,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_OW_2006_20288,DE_OW,OW,2006,20288,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_UR_2023_5126,DE_UR,UR,2023,5126,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_UR_2023_14635,DE_UR,UR,2023,14635,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_UR_2023_15851,DE_UR,UR,2023,15851,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_UR_2023_16749,DE_UR,UR,2023,16749,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_UR_2023_29660,DE_UR,UR,2023,29660,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_UR_2023_29757,DE_UR,UR,2023,29757,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_UR_2023_32709,DE_UR,UR,2023,32709,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_UR_2023_35564,DE_UR,UR,2023,35564,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_UR_2023_41230,DE_UR,UR,2023,41230,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_UR_2023_41679,DE_UR,UR,2023,41679,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_UR_2023_41739,DE_UR,UR,2023,41739,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_UR_2023_41754,DE_UR,UR,2023,41754,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_UR_2023_42663,DE_UR,UR,2023,42663,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_UR_2023_43552,DE_UR,UR,2023,43552,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_UR_2023_53779,DE_UR,UR,2023,53779,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_GL_2025_7216,DE_GL,GL,2025,7216,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_GL_2025_8094,DE_GL,GL,2025,8094,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_GL_2025_12895,DE_GL,GL,2025,12895,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_GL_2025_12901,DE_GL,GL,2025,12901,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_GL_2025_13580,DE_GL,GL,2025,13580,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_GL_2025_17708,DE_GL,GL,2025,17708,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_GL_2025_18846,DE_GL,GL,2025,18846,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_GL_2025_19393,DE_GL,GL,2025,19393,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_GL_2025_19401,DE_GL,GL,2025,19401,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_GL_2025_19594,DE_GL,GL,2025,19594,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_GL_2025_21069,DE_GL,GL,2025,21069,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_GL_2025_22472,DE_GL,GL,2025,22472,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_GL_2025_22645,DE_GL,GL,2025,22645,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_GL_2025_24419,DE_GL,GL,2025,24419,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_GL_2025_25044,DE_GL,GL,2025,25044,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_2008_1432,DE_SZ,SZ,2008,1432,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_2008_4007,DE_SZ,SZ,2008,4007,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_2008_11233,DE_SZ,SZ,2008,11233,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_2008_11768,DE_SZ,SZ,2008,11768,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_2008_11800,DE_SZ,SZ,2008,11800,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_2008_11823,DE_SZ,SZ,2008,11823,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_2008_12558,DE_SZ,SZ,2008,12558,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_2008_12567,DE_SZ,SZ,2008,12567,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_2008_13852,DE_SZ,SZ,2008,13852,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_2008_14932,DE_SZ,SZ,2008,14932,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_2008_16393,DE_SZ,SZ,2008,16393,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_2008_17211,DE_SZ,SZ,2008,17211,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_2008_17457,DE_SZ,SZ,2008,17457,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_2008_17489,DE_SZ,SZ,2008,17489,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_2008_17512,DE_SZ,SZ,2008,17512,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_2008_18063,DE_SZ,SZ,2008,18063,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_2008_18089,DE_SZ,SZ,2008,18089,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_2008_18522,DE_SZ,SZ,2008,18522,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_2008_18538,DE_SZ,SZ,2008,18538,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_2008_18687,DE_SZ,SZ,2008,18687,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_2008_18833,DE_SZ,SZ,2008,18833,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_2008_22728,DE_SZ,SZ,2008,22728,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2019_4906,DE_BS,BS,2019,4906,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2019_7173,DE_BS,BS,2019,7173,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2019_7816,DE_BS,BS,2019,7816,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2019_12561,DE_BS,BS,2019,12561,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2019_12684,DE_BS,BS,2019,12684,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2019_14587,DE_BS,BS,2019,14587,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2019_14629,DE_BS,BS,2019,14629,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2019_14923,DE_BS,BS,2019,14923,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2019_16657,DE_BS,BS,2019,16657,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2019_16699,DE_BS,BS,2019,16699,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2019_16752,DE_BS,BS,2019,16752,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2019_17160,DE_BS,BS,2019,17160,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2019_20164,DE_BS,BS,2019,20164,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2024_6212,DE_BS,BS,2024,6212,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2024_10014,DE_BS,BS,2024,10014,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2024_10347,DE_BS,BS,2024,10347,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2024_10534,DE_BS,BS,2024,10534,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2024_10572,DE_BS,BS,2024,10572,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2024_10624,DE_BS,BS,2024,10624,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2024_11472,DE_BS,BS,2024,11472,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2024_20276,DE_BS,BS,2024,20276,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2024_20600,DE_BS,BS,2024,20600,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2024_21278,DE_BS,BS,2024,21278,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2024_24466,DE_BS,BS,2024,24466,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2024_26099,DE_BS,BS,2024,26099,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2024_30391,DE_BS,BS,2024,30391,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2024_39735,DE_BS,BS,2024,39735,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_ZG_2004_11295,DE_ZG,ZG,2004,11295,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_ZG_2004_11372,DE_ZG,ZG,2004,11372,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_ZG_2004_15746,DE_ZG,ZG,2004,15746,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_ZG_2004_17268,DE_ZG,ZG,2004,17268,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_ZG_2004_24719,DE_ZG,ZG,2004,24719,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_ZG_2004_25078,DE_ZG,ZG,2004,25078,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_ZG_2004_25963,DE_ZG,ZG,2004,25963,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_ZG_2004_35274,DE_ZG,ZG,2004,35274,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_ZG_2004_38210,DE_ZG,ZG,2004,38210,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_ZG_2025_3934,DE_ZG,ZG,2025,3934,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_ZG_2025_13121,DE_ZG,ZG,2025,13121,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_ZG_2025_16883,DE_ZG,ZG,2025,16883,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2008_16019,DE_BE,BE,2008,16019,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2008_16263,DE_BE,BE,2008,16263,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2008_16323,DE_BE,BE,2008,16323,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2008_20066,DE_BE,BE,2008,20066,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2008_39581,DE_BE,BE,2008,39581,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2008_39834,DE_BE,BE,2008,39834,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2008_40000,DE_BE,BE,2008,40000,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2008_40032,DE_BE,BE,2008,40032,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2008_40115,DE_BE,BE,2008,40115,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2008_40262,DE_BE,BE,2008,40262,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2008_47679,DE_BE,BE,2008,47679,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2008_58047,DE_BE,BE,2008,58047,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2008_62626,DE_BE,BE,2008,62626,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2002_14477,DE_BE,BE,2002,14477,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2002_15352,DE_BE,BE,2002,15352,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2002_15589,DE_BE,BE,2002,15589,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2002_24642,DE_BE,BE,2002,24642,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2002_25142,DE_BE,BE,2002,25142,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2002_35849,DE_BE,BE,2002,35849,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2002_36049,DE_BE,BE,2002,36049,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2002_36149,DE_BE,BE,2002,36149,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2002_36181,DE_BE,BE,2002,36181,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2002_36282,DE_BE,BE,2002,36282,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2002_36437,DE_BE,BE,2002,36437,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2002_42197,DE_BE,BE,2002,42197,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2002_48159,DE_BE,BE,2002,48159,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2002_51933,DE_BE,BE,2002,51933,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2002_55980,DE_BE,BE,2002,55980,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2002_57222,DE_BE,BE,2002,57222,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2002_57714,DE_BE,BE,2002,57714,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2002_57825,DE_BE,BE,2002,57825,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2002_59306,DE_BE,BE,2002,59306,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2002_62633,DE_BE,BE,2002,62633,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BE_2002_63778,DE_BE,BE,2002,63778,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_2004_1124,DE_SZ,SZ,2004,1124,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_SZ_2004_1253,DE_SZ,SZ,2004,1253,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AR_2002_11462,DE_AR,AR,2002,11462,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AR_2002_20610,DE_AR,AR,2002,20610,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_AR_2002_25467,DE_AR,AR,2002,25467,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2010_4027,DE_BS,BS,2010,4027,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2010_8615,DE_BS,BS,2010,8615,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2010_10063,DE_BS,BS,2010,10063,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2010_10850,DE_BS,BS,2010,10850,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2010_12540,DE_BS,BS,2010,12540,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2010_15249,DE_BS,BS,2010,15249,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2010_20268,DE_BS,BS,2010,20268,Verbesserungen,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2010_22187,DE_BS,BS,2010,22187,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2010_32140,DE_BS,BS,2010,32140,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2010_32397,DE_BS,BS,2010,32397,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2010_32855,DE_BS,BS,2010,32855,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2010_33196,DE_BS,BS,2010,33196,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2010_34264,DE_BS,BS,2010,34264,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2010_40508,DE_BS,BS,2010,40508,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2010_40576,DE_BS,BS,2010,40576,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2010_41630,DE_BS,BS,2010,41630,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2010_42020,DE_BS,BS,2010,42020,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2010_43718,DE_BS,BS,2010,43718,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
w_DE_BS_2010_44627,DE_BS,BS,2010,44627,Verbesserung,NN,Verbesserung,DE,lemmesTempsDE
